"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"3501","227140_at","INHBA","3624","inhibin subunit beta A",0.904757337902836,5.91330459942701,5.96887888477367,0.000335972888728134,0.0072710102923779,0.370910225347928
"3502","227144_at","KIAA0930","23313","KIAA0930",0.105619933666635,8.82419238634503,1.89435445633516,0.0948206262949314,0.246105651288761,-5.48191818179185
"3503","227145_at","LOXL4","84171","lysyl oxidase like 4",0.126876037475782,6.52065385087209,1.64266568368959,0.139110202884747,0.316781879616552,-5.83845550542473
"3504","227148_at","PLEKHH2","130271","pleckstrin homology, MyTH4 and FERM domain containing H2",-0.176630471286686,5.68556158047427,-2.41289998957533,0.0423421847280315,0.150829081757197,-4.69673962846623
"3505","227156_at","CASK","8573","calcium/calmodulin dependent serine protein kinase",-0.00540826553386609,9.24917679779134,-0.0852410780605559,0.934166197966372,0.968736493121378,-7.1328897863603
"3506","227157_at","PRIMPOL","201973","primase and DNA directed polymerase",0.0407210787748831,8.70257323002264,0.754721217627147,0.472065205519008,0.660057531459838,-6.82940447028616
"3507","227158_at","DTD2","112487","D-aminoacyl-tRNA deacylase 2",0.343999497752563,9.85769009051672,5.67113486074179,0.000471277803341461,0.00878885574458643,0.0104350141754024
"3508","227162_at","ZBTB26","57684","zinc finger and BTB domain containing 26",0.0133772326407673,8.66653406978184,0.199361177186321,0.846958397482387,0.917932564869179,-7.11478543547372
"3509","227163_at","GSTO2","119391","glutathione S-transferase omega 2",0.251562494764667,8.4506308595896,4.87822943269917,0.00123020443205972,0.0158793187377603,-1.01133952013428
"3510","227167_s_at","RASSF3","283349","Ras association domain family member 3",-0.257434342303503,9.1581744791231,-5.3500152594095,0.000687838499215536,0.0111285067564261,-0.392380607467016
"3511","227177_at","CORO2A","7464","coronin 2A",0.19808931189672,6.65595689346231,1.57471848195788,0.15400221150324,0.334966431574964,-5.93059043672168
"3512","227178_at","CELF2","10659","CUGBP Elav-like family member 2",0.229300785015244,8.71729324073903,1.99832992390766,0.0807561509529787,0.223311073671648,-5.32886853813657
"3513","227180_at","ELOVL7","79993","ELOVL fatty acid elongase 7",0.0356177543960881,6.76859285034688,0.200526781220035,0.846076943775143,0.917565682768169,-7.11452615236659
"3514","227191_at","ITFG1","81533","integrin alpha FG-GAP repeat containing 1",0.197934646286678,7.16068043204058,1.71154763381362,0.125374640075818,0.294714729274353,-5.74312299685557
"3515","227192_at","PRRT2","112476","proline rich transmembrane protein 2",0.27956378948244,8.98317604159338,3.14756070936181,0.0136637801356915,0.0736650453918679,-3.54608960753689
"3516","227193_at","SLC30A4","7782","solute carrier family 30 member 4",0.312140055989895,6.73608268552424,3.10058914774312,0.0146684655206834,0.0767507677244059,-3.6194084198799
"3517","227195_at","ZNF503","84858","zinc finger protein 503",0.422260957711204,8.45531000043489,3.25401197030967,0.011644889567447,0.0671277976893745,-3.38044367446092
"3518","227198_at","AFF3","3899","AF4/FMR2 family member 3",0.11479976116768,6.81593251774868,1.33861299304463,0.217519739977503,0.417174740854192,-6.23367372318926
"3519","227199_at","DIP2A","23181","disco interacting protein 2 homolog A",-0.0387848601238296,9.53152623391299,-0.645573248224991,0.536643717508263,0.713450424647253,-6.90985764836897
"3520","227202_at","CNTN1","1272","contactin 1",0.619693893936462,4.99920111755464,2.49175257618365,0.0374445858504293,0.139199076004635,-4.57393477540322
"3521","227203_at","FBXL17","64839","F-box and leucine rich repeat protein 17",0.158367928072051,8.12883415790758,2.16799709197177,0.0620411677786146,0.189428359730831,-5.07367031595834
"3522","227204_at","PARD6G","84552","par-6 family cell polarity regulator gamma",-0.0666817179153085,9.78423793560835,-1.22904009770135,0.254008528667579,0.459712600860879,-6.36387729728002
"3523","227206_at","NDUFA10","4705","NADH:ubiquinone oxidoreductase subunit A10",-0.0587555842253442,6.34935474149704,-0.704792071738555,0.500956901753406,0.68496248643106,-6.86758186848983
"3524","227223_at","RBM39","9584","RNA binding motif protein 39",-0.440148487218246,7.10618645155408,-3.6285498585138,0.00670903958225235,0.0467645784927308,-2.80520178083966
"3525","227231_at","CRACD","57482","capping protein inhibiting regulator of actin dynamics",-0.0678681843564384,8.68409626865316,-0.437206429965226,0.673533526241923,0.814115290286187,-7.03135009518734
"3526","227235_at","GUCY1A1","2982","guanylate cyclase 1 soluble subunit alpha 1",-0.0148658990494068,6.59632400786942,-0.104798865311415,0.919117508931534,0.963030476745048,-7.13081424621857
"3527","227236_at","TSPAN2","10100","tetraspanin 2",0.110547860328507,8.82873568161162,1.43882258881219,0.188183461084402,0.378965027901499,-6.10852737310676
"3528","227238_at","MUC15","143662","mucin 15, cell surface associated",-0.29062743657603,3.99223589627411,-2.46228560602732,0.0392040295013873,0.14298273666305,-4.61988690723883
"3529","227242_s_at","EBF3","253738","EBF transcription factor 3",-1.01283289513098,5.73975319311645,-5.20397691263035,0.000820708175517753,0.0124846157199705,-0.58049392075418
"3530","227246_at","PLRG1","5356","pleiotropic regulator 1",0.0913256905721358,9.30615708383016,1.21089864064852,0.260518971243813,0.467410412341868,-6.38471515037221
"3531","227247_at","PLEKHA8","84725","pleckstrin homology domain containing A8",0.0454296638599665,11.0466820060263,0.878596161283779,0.40525677310116,0.60436575185316,-6.72509681845775
"3532","227249_at","NDE1","54820","nudE neurodevelopment protein 1",0.101514311761369,10.1788724572644,1.49379207311282,0.173616340348893,0.360898019753675,-6.03762907701576
"3533","227250_at","KREMEN1","83999","kringle containing transmembrane protein 1",-0.085775736639067,6.39181209752343,-1.43904472597878,0.188122482096683,0.378965027901499,-6.10824396010064
"3534","227251_at","DCAF5","8816","DDB1 and CUL4 associated factor 5",0.0814330363545892,7.92589207872391,0.915107327722336,0.386909349092578,0.592102778162307,-6.69185273467303
"3535","227252_at","LRP10","26020","LDL receptor related protein 10",0.209330038155966,6.82136801932369,2.2741705514253,0.0525752110351503,0.172087893430347,-4.91126160081823
"3536","227255_at","PDIK1L","149420","PDLIM1 interacting kinase 1 like",0.0234442438713494,8.71242659765041,0.206409234389637,0.841632056583937,0.915867636156156,-7.11319480408869
"3537","227261_at","KLF12","11278","Kruppel like factor 12",0.0430991830504297,9.41516330107314,0.62722679959934,0.548004726356303,0.72227223405832,-6.92227904629903
"3538","227264_at","TRAF6","7189","TNF receptor associated factor 6",-0.0732268377153611,7.36086985880231,-0.685547254065337,0.51238743162543,0.694379958387606,-6.8816824831576
"3539","227267_at","POC5","134359","POC5 centriolar protein",0.0771742426877129,8.28875838240485,1.04433857261127,0.326881630057164,0.53497434847772,-6.56560716872222
"3540","227268_at","RNFT1","51136","ring finger protein, transmembrane 1",0.0802453975805637,7.43018593286404,1.12212824479719,0.294382945755006,0.50488526976819,-6.48353508558977
"3541","227279_at","TCEAL3","85012","transcription elongation factor A like 3",0.121407389888509,10.3151454147621,2.30036586824618,0.0504695813028936,0.16793731158449,-4.8709340111344
"3542","227282_at","PCDH19","57526","protocadherin 19",0.0966597382527272,10.0274249418645,0.955388220780226,0.367379542770161,0.574614136227459,-6.6539117692083
"3543","227283_at","EFR3B","22979","EFR3 homolog B",-0.149577794907259,9.62567462506174,-1.99548835646283,0.0811122721827205,0.223813074884925,-5.33308841732999
"3544","227285_at","CIART","148523","circadian associated repressor of transcription",0.993814196223889,7.82139608025702,10.1555974837692,7.61132624124241e-06,0.000663905403651446,4.3524933341608
"3545","227288_at","SREK1IP1","285672","SREK1 interacting protein 1",0.0379431064830911,9.29678736774884,0.497907090045074,0.631957696235001,0.785315254941942,-7.00046965677678
"3546","227290_at","CDYL2","124359","chromodomain Y like 2",0.146807700714241,6.97460419997341,1.53619816415455,0.163074669822062,0.347653691708571,-5.98192091933142
"3547","227295_at","IKBIP","121457","IKBKB interacting protein",0.132092202026898,7.78078641648258,1.05358669557506,0.322876802291357,0.531524344242039,-6.55608086069349
"3548","227297_at","ITGA9","3680","integrin subunit alpha 9",-0.20479963918075,5.49741166939294,-1.42626681887515,0.191658572319215,0.38331714463843,-6.12450479370302
"3549","227307_at","TSPAN18","90139","tetraspanin 18",-0.0528461684225157,9.51740667590177,-0.897747799193695,0.395556200967036,0.597992199524762,-6.70779657266246
"3550","227312_at","SNTB2","6645","syntrophin beta 2",-0.177349605328796,6.62348596234375,-1.51140861646212,0.169165111997655,0.354937115189755,-6.01459085744803
"3551","227314_at","ITGA2","3673","integrin subunit alpha 2",0.112403588114498,8.61996864555006,1.61584471095075,0.144823747140003,0.323369181307735,-5.87505912293194
"3552","227318_at","TMEM178B","100507421","transmembrane protein 178B",-0.0212714039657129,9.43106554352289,-0.410912227785796,0.691932498809741,0.824889511698495,-7.04354138639834
"3553","227321_at","CASTOR3","352954","CASTOR family member 3",0.323354772662366,7.29645205509436,4.46220533606178,0.00210946808839471,0.0215387794288723,-1.58425184750311
"3554","227322_s_at","BCCIP","56647","BRCA2 and CDKN1A interacting protein",-0.115606226050343,9.86837217032536,-2.13347641898631,0.0654676185340668,0.196025077973199,-5.12606624776035
"3555","227325_at","INAFM1","255783","InaF motif containing 1",0.241198942667495,7.9511593786921,3.70449499336547,0.00601295574518116,0.0436393507607104,-2.69030731325297
"3556","227334_at","USP54","159195","ubiquitin specific peptidase 54",-0.122628842441872,9.51932138067978,-2.05669643479716,0.0737681048493091,0.210218260372833,-5.2417699459309
"3557","227345_at","TNFRSF10D","8793","TNF receptor superfamily member 10d",0.0905060261285318,7.9966124411655,0.841760017500163,0.424389539860255,0.621190028744958,-6.75750423651334
"3558","227347_x_at","HES4","57801","hes family bHLH transcription factor 4",0.149971027839406,9.89608047824813,1.2904291483644,0.232976878028124,0.436266538782613,-6.29182549925062
"3559","227354_at","PAG1","55824","phosphoprotein membrane anchor with glycosphingolipid microdomains 1",-0.502008132699035,6.11753224944308,-5.27085715227673,0.000756662687106861,0.0118897401674985,-0.493959609404196
"3560","227359_at","OSCP1","127700","organic solute carrier partner 1",-0.0176283329243621,7.82020221627802,-0.162889979196875,0.87464800704224,0.937041699419286,-7.12214101613088
"3561","227361_at","HS3ST3B1","9953","heparan sulfate-glucosamine 3-sulfotransferase 3B1",-0.0171269668135388,7.05942044867637,-0.161997290811421,0.875328235483519,0.937041699419286,-7.12230262208233
"3562","227365_at","ATCAY","85300","ATCAY kinesin light chain interacting caytaxin",0.244513257669064,10.0872725365668,2.30480549307255,0.0501211452321566,0.16742454076225,-4.86409016986006
"3563","227370_at","FAM171B","165215","family with sequence similarity 171 member B",0.211545134512482,11.4411809980321,3.23764444491897,0.0119336838149755,0.0680152555511145,-3.40586169261387
"3564","227372_s_at","BAIAP2L1","55971","BAR/IMD domain containing adaptor protein 2 like 1",-0.401649533429268,9.19807681594245,-6.20606888258291,0.000258650572976838,0.00639526220634888,0.649362939907479
"3565","227376_at","GLI3","2737","GLI family zinc finger 3",-0.270590418749089,11.4731876399348,-4.37845086593181,0.00235862056680528,0.0234190593286729,-1.70263584143311
"3566","227388_at","TUSC1","286319","tumor suppressor candidate 1",0.232943619007278,10.1185307542125,4.17347040119468,0.00311329228555363,0.02796891203866,-1.99657093011822
"3567","227396_at","PTPRJ","5795","protein tyrosine phosphatase receptor type J",0.124952707909499,9.01264523945594,1.42704453098367,0.19144169350785,0.38331714463843,-6.12351754026903
"3568","227401_at","IL17D","53342","interleukin 17D",0.421198466583906,7.39649608477988,3.15861543711638,0.0134379844120097,0.0732101480037868,-3.52885294619485
"3569","227407_at","TAPT1","202018","transmembrane anterior posterior transformation 1",0.14244957039655,9.23075568432006,1.9192104192568,0.0912586032180848,0.240369918867895,-5.44559575323648
"3570","227417_at","MARC2","54996","mitochondrial amidoxime reducing component 2",0.164790750567682,5.69367598182545,1.09740995251725,0.304419056421801,0.514746805427946,-6.51008655039612
"3571","227418_at","MSANTD4","84437","Myb/SANT DNA binding domain containing 4 with coiled-coils",0.0372452340275498,10.5452774839698,0.650559238736028,0.533580782175417,0.711253029939959,-6.90642615122672
"3572","227425_at","REPS2","9185","RALBP1 associated Eps domain containing 2",0.44551156747341,5.77270198484629,5.19556733147894,0.000829172534930632,0.0124846157199705,-0.591421025913315
"3573","227437_at","NRAV","100506668","negative regulator of antiviral response",0.113097893939991,6.77592192874329,1.37051075227059,0.207778449336626,0.405429206365161,-6.19443815790294
"3574","227439_at","ANKS1B","56899","ankyrin repeat and sterile alpha motif domain containing 1B",0.055643599416042,8.43306152636778,0.67076651876381,0.521276162156856,0.700939586398986,-6.89227668043169
"3575","227443_at","LURAP1L","286343","leucine rich adaptor protein 1 like",-0.0110523486143785,6.29013526888673,-0.10397254746203,0.919752661478954,0.963105284913257,-7.13091055988596
"3576","227446_s_at","DHRS4-AS1","55449","DHRS4 antisense RNA 1",0.221608871538837,9.22596811149672,3.61729656633499,0.006819284278887,0.0471830862862909,-2.82228151993111
"3577","227448_at","ARGLU1","55082","arginine and glutamate rich 1",-0.0416799615085939,9.08036279683291,-0.642732164901699,0.538393744324338,0.71430705766569,-6.91180233059248
"3578","227449_at","EPHA4","2043","EPH receptor A4",0.144543928380687,10.9225574403569,2.30107897054548,0.0504134521962255,0.16793731158449,-4.86983491129612
"3579","227450_at","ERP27","121506","endoplasmic reticulum protein 27",-0.0348732234993836,5.64897476811631,-0.16449829075368,0.873422754139333,0.936751939587241,-7.121847632539
"3580","227453_at","UNC13A","23025","unc-13 homolog A",0.117276669936075,6.87200435881922,1.30899567875789,0.226913437624283,0.428966755287836,-6.26958036777652
"3581","227458_at","CD274","29126","CD274 molecule",-0.0255112947366527,5.12969829103456,-0.0937499898742356,0.927615192308803,0.966114191617923,-7.13203917377127
"3582","227467_at","RDH10","157506","retinol dehydrogenase 10",0.136147068647428,7.86558662373345,2.11419397079015,0.0674618359154836,0.199895487001248,-5.15523595413179
"3583","227471_at","HACE1","57531","HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1",-0.00370624443959677,9.44955681026569,-0.045561256287629,0.964777682177808,0.983098712910073,-7.1357897664144
"3584","227476_at","LPGAT1","9926","lysophosphatidylglycerol acyltransferase 1",0.0843589833046128,8.06605262212197,0.38961800502,0.706994785960865,0.833781084962965,-7.05288308404135
"3585","227478_at","SETBP1","26040","SET binding protein 1",0.159738279956745,9.17692274648323,2.55968799075624,0.0336869627764903,0.130595950931109,-4.46776428759337
"3586","227484_at","SRGAP1","57522","SLIT-ROBO Rho GTPase activating protein 1",0.0300922653991993,7.59558482328555,0.462772834001412,0.655865163544953,0.803152193474325,-7.01880640084238
"3587","227485_at","INTS6L","203522","integrator complex subunit 6 like",-0.0486670516899999,8.5710788013731,-0.758246544791636,0.470067389007304,0.658250946738712,-6.82662302701677
"3588","227489_at","SMURF2","64750","SMAD specific E3 ubiquitin protein ligase 2",0.124334042454519,9.37279033915678,1.55546053861654,0.158479237683967,0.341715755544247,-5.95633718799454
"3589","227491_at","ELOVL6","79071","ELOVL fatty acid elongase 6",-0.0217694118387026,8.87485812914939,-0.340469189760528,0.742278678653831,0.855197271614875,-7.07261164863584
"3590","227492_at","OCLN","100506658","occludin",-0.0674841201085723,9.62437547085059,-1.1351987370364,0.289184153552624,0.499364899185017,-6.46932170956857
"3591","227498_at","SOX6","55553","SRY-box transcription factor 6",0.228931177776699,8.63717126712324,1.50964090418276,0.169607110133218,0.355273365245827,-6.01690936236452
"3592","227499_at","FZD3","7976","frizzled class receptor 3",0.022829489773363,10.0219982004133,0.30657278910071,0.767002729642582,0.871342740611978,-7.08471346613689
"3593","227505_at","MED28","80306","mediator complex subunit 28",0.0990767333641998,8.04779309612365,1.52343759199109,0.166184709916749,0.351362294058386,-5.99877423124452
"3594","227522_at","CMBL","134147","carboxymethylenebutenolidase homolog",0.0387618800830314,10.3659536375906,0.741362226986348,0.479686467516698,0.665805872909803,-6.83984247286226
"3595","227525_at","GLCCI1","113263","glucocorticoid induced 1",0.449812177487392,10.950708174935,7.62885338044785,6.16584634246734e-05,0.00242972882432854,2.17018884744329
"3596","227526_at","CDON","50937","cell adhesion associated, oncogene regulated",-0.0471449597107263,9.46297463363005,-0.72515733477048,0.489038474956094,0.674862364684362,-6.85228594655009
"3597","227529_s_at","AKAP12","9590","A-kinase anchoring protein 12",0.00626437011093373,9.02487951943827,0.0977519260554753,0.924536101915511,0.96464203674172,-7.13161120981866
"3598","227533_at","RALGPS2","55103","Ral GEF with PH domain and SH3 binding motif 2",0.00186018992113723,9.15604406048031,0.0265684762676058,0.979455270878223,0.990605075011176,-7.13655552505741
"3599","227534_at","PRXL2C","195827","peroxiredoxin like 2C",-0.0345615672664561,8.64211775667121,-0.617136167148198,0.554313588146012,0.728303656839929,-6.92897263533958
"3600","227539_at","GNA13","10672","G protein subunit alpha 13",0.089012622568271,8.44769316733797,0.925434134684488,0.381831357858216,0.588411229701428,-6.68225092691831
"3601","227542_at","SOCS6","9306","suppressor of cytokine signaling 6",0.0314117202988395,8.87229543108055,0.326016188756935,0.752783802599704,0.860811947475155,-7.07792270900207
"3602","227543_at","RNASEH2C","84153","ribonuclease H2 subunit C",-0.0309866672968049,7.65218390593882,-0.435490800256807,0.674727081875269,0.814776969350935,-7.03216755065379
"3603","227550_at","GFRA1","2674","GDNF family receptor alpha 1",0.247350451187895,7.98453940157072,3.01764491769864,0.016635833886387,0.0834106820307518,-3.74915783481537
"3604","227554_at","MAGI2-AS3","100505881","MAGI2 antisense RNA 3",0.20911309664314,8.3054060203735,2.36431561454152,0.0456762982366198,0.159049212298736,-4.77211846664442
"3605","227558_at","CBX4","8535","chromobox 4",0.290180480733843,10.3250252220761,4.49893007512637,0.00200934765789759,0.0211334042195315,-1.53266141219278
"3606","227559_at","NDUFAF4","29078","NADH:ubiquinone oxidoreductase complex assembly factor 4",-0.10566977486039,8.81817347813104,-1.82790068042541,0.105006863784065,0.261859453344847,-5.57813419541728
"3607","227562_at","LAMTOR3","8649","late endosomal/lysosomal adaptor, MAPK and MTOR activator 3",0.197291138767008,9.29437841544706,3.3368904325787,0.0102914585572614,0.0623919675033974,-3.25205406465771
"3608","227566_at","NTM","50863","neurotrimin",0.403775493663243,9.77861090787357,6.57494662584979,0.000174553741401613,0.00500255154335076,1.06759745504541
"3609","227567_at","LINC00674","100499466","long intergenic non-protein coding RNA 674",0.0946772877905602,8.27963008443206,1.43614547130679,0.188919728967118,0.379246420244466,-6.11194094904808
"3610","227568_at","HECTD2","143279","HECT domain E3 ubiquitin protein ligase 2",0.0890646607990302,9.98036427641278,1.35304472421152,0.21306469485331,0.411761808750995,-6.2159935215068
"3611","227572_at","USP30","84749","ubiquitin specific peptidase 30",0.119730877630563,9.39313538795101,1.75280849957673,0.117761614877888,0.28352724842199,-5.68515583734154
"3612","227580_s_at","TECPR1","25851","tectonin beta-propeller repeat containing 1",0.0260287515600268,9.54937430400106,0.415567927964146,0.688658380125867,0.822951461120645,-7.04143545648049
"3613","227584_at","NAV1","89796","neuron navigator 1",-0.251118372463106,10.6950800853198,-4.6002851923467,0.00175881761861299,0.019505808884481,-1.39129430073745
"3614","227593_at","FLJ37453","729614","uncharacterized LOC729614",0.185052651268368,9.22622251419046,2.86976239695137,0.0208554946983466,0.0958934505546583,-3.98112693793411
"3615","227605_at","AIMP1","9255","aminoacyl tRNA synthetase complex interacting multifunctional protein 1",-0.0270124972923025,8.54101917023437,-0.414497541254409,0.689410514257209,0.823144415660248,-7.04192164009825
"3616","227607_at","STAMBPL1","57559","STAM binding protein like 1",-0.00491663794875308,8.18122965606835,-0.089556663843161,0.930842930379518,0.966818049287389,-7.13246845577547
"3617","227609_at","EPSTI1","94240","epithelial stromal interaction 1",-0.013951949984544,5.6520575840076,-0.0892816037156133,0.931054701328595,0.966818049287389,-7.13249592941849
"3618","227610_at","TSPAN11","441631","tetraspanin 11",-0.0563030972574747,8.26582948454403,-0.693708178453794,0.507520413466101,0.690940071666131,-6.87574520922725
"3619","227611_at","TARS3","123283","threonyl-tRNA synthetase 3",0.0469254733264446,8.71866071973159,0.879470229571583,0.404810365629691,0.603922947126933,-6.72431391396349
"3620","227612_at","ELAVL3","1995","ELAV like RNA binding protein 3",0.156047228899457,8.70822983870776,1.33190499669059,0.219617599227012,0.419343310699672,-6.241850936071
"3621","227624_at","TET2","54790","tet methylcytosine dioxygenase 2",0.138726479199134,7.91868701234025,1.64657393509697,0.138295140340804,0.315495562134336,-5.83309692932318
"3622","227626_at","PAQR8","85315","progestin and adipoQ receptor family member 8",-0.195734925549866,8.87952717409505,-3.1252084320426,0.0141325711775024,0.0751155837927526,-3.58096394623795
"3623","227628_at","GPX8","493869","glutathione peroxidase 8 (putative)",-0.099576192852016,9.76141397489118,-1.64840751424585,0.137914264644211,0.315054144413677,-5.83058077420046
"3624","227641_at","FBXL16","146330","F-box and leucine rich repeat protein 16",0.0719404630957641,9.68928490977781,1.30932216637225,0.226808026730314,0.428966755287836,-6.26918735496377
"3625","227646_at","EBF1","1879","EBF transcription factor 1",0.0842918707438134,8.37779623973593,1.20071324152002,0.264234346901422,0.470906952230754,-6.39632101656862
"3626","227648_at","SMDT1","91689","single-pass membrane protein with aspartate rich tail 1",0.192526298972249,4.76982585478871,1.74631131842941,0.118931044365353,0.285253536746951,-5.69432460339621
"3627","227653_at","TRMT5","57570","tRNA methyltransferase 5",-0.00221925392587963,8.93694674975605,-0.0348027396861064,0.973090473300061,0.987579144331089,-7.13627303565399
"3628","227654_at","RIPOR3","140876","RIPOR family member 3",0.483561648699767,6.68297923954796,6.69554381841737,0.000154023085620742,0.00468007496307844,1.2005386019406
"3629","227655_at","SNHG18","100505806","small nucleolar RNA host gene 18",0.464413779976702,7.88512724927129,6.16852144987753,0.000269459733440046,0.00645167059830366,0.605788621240386
"3630","227666_at","DCLK2","166614","doublecortin like kinase 2",0.271262155158595,7.48742711061893,4.77674951757242,0.0013998815560515,0.0173063788449112,-1.14874900386197
"3631","227669_at","MPC2","25874","mitochondrial pyruvate carrier 2",0.267117353545444,7.31490133900708,3.01202484138746,0.0167787342865736,0.0838770423602352,-3.75796053460094
"3632","227677_at","JAK3","3718","Janus kinase 3",-0.045502894414704,6.24562407986393,-0.540521947852072,0.60356853893038,0.763007446206726,-6.97654293879515
"3633","227679_at","HDAC11","79885","histone deacetylase 11",0.0911959162163081,7.59820620959381,0.888794874460321,0.400069950381982,0.600301504367727,-6.71592204628901
"3634","227688_at","LRCH2","57631","leucine rich repeats and calponin homology domain containing 2",0.098243118655521,8.4896909288797,1.13055231993616,0.291023743636976,0.501729888849059,-6.47438803698925
"3635","227696_at","EXOSC6","118460","exosome component 6",-0.0142161989132852,10.4326943879205,-0.200305817828512,0.846244023153317,0.917565682768169,-7.11457541957408
"3636","227697_at","SOCS3","9021","suppressor of cytokine signaling 3",0.0541220277752394,7.17563451900974,0.597813832082031,0.566512134810858,0.737416053673798,-6.94151422358862
"3637","227698_s_at","RAB40C","57799","RAB40C, member RAS oncogene family",0.0612093165508778,9.3359347569578,0.91608337881163,0.3864272954249,0.591724128149118,-6.69094893247468
"3638","227703_s_at","SYTL4","94121","synaptotagmin like 4",0.45320311375352,5.763800682747,3.34362595730958,0.0101890125664874,0.0620692987745926,-3.24164434470552
"3639","227704_at","C19orf12","83636","chromosome 19 open reading frame 12",0.161538963217084,7.13024528978201,1.17841014083991,0.272522433773368,0.480294603757116,-6.42149640766872
"3640","227705_at","TCEAL7","56849","transcription elongation factor A like 7",0.202087780711699,11.2112304089015,3.56980352236407,0.00730625598829822,0.0494667855100352,-2.8945162412683
"3641","227710_s_at","TPT1-AS1","100190939","TPT1 antisense RNA 1",-0.00438970196097177,7.07360244105444,-0.0566650606357122,0.956202914291554,0.979505991000528,-7.13515537820587
"3642","227713_at","KATNAL1","84056","katanin catalytic subunit A1 like 1",-0.0184604913279376,9.30462949008435,-0.296449168941689,0.774443883623018,0.874426785743619,-7.08808781880344
"3643","227716_at","UBXN11","91544","UBX domain protein 11",-0.0824851297376421,7.37002747885064,-1.36615578342495,0.209085785427708,0.40734982684332,-6.19982878976383
"3644","227717_at","ARHGEF37","389337","Rho guanine nucleotide exchange factor 37",-0.109755652389641,6.19642871717505,-0.756127710792827,0.471267469747889,0.659565237904648,-6.8282961082167
"3645","227719_at","SMAD9","4093","SMAD family member 9",0.11721355003583,8.17615479292066,2.2685898636381,0.0530349840658814,0.172697520741321,-4.91984088388283
"3646","227721_at","CPAMD8","27151","C3 and PZP like alpha-2-macroglobulin domain containing 8",0.0882454729836937,7.93038036424264,0.776943379362671,0.459565542531729,0.650909142324179,-6.81168463278698
"3647","227722_at","RPS23","6228","ribosomal protein S23",0.0522826609329066,9.29278517478093,0.670337229905785,0.521535739047462,0.700939586398986,-6.89258129958826
"3648","227727_at","MRGPRF","116535","MAS related GPR family member F",0.305612920240163,6.31133013642614,2.23322187217253,0.0560432212220636,0.179203546059689,-4.9741078454479
"3649","227728_at","PPM1A","5494","protein phosphatase, Mg2+/Mn2+ dependent 1A",0.096746045338012,9.59376086325158,1.79243844633545,0.11085888154637,0.271699313354649,-5.62891127798402
"3650","227730_at","DYM","54808","dymeclin",0.136906473444227,7.58571459722499,1.69834452504975,0.127905962084869,0.298430411449914,-5.76153888125167
"3651","227733_at","TMEM63C","57156","transmembrane protein 63C",0.0871640083210448,6.50242435882862,0.489553234396928,0.637602008119978,0.790770722635153,-7.00494412697674
"3652","227742_at","CLIC6","54102","chloride intracellular channel 6",-0.170472542979363,6.90670678762132,-2.61611385073635,0.0308588182572491,0.123329921128002,-4.37938648287495
"3653","227751_at","PDCD5","9141","programmed cell death 5",0.116535727336657,7.22294783390804,1.71974358965951,0.123826815541956,0.292823090711377,-5.73165822219238
"3654","227752_at","SPTLC3","55304","serine palmitoyltransferase long chain base subunit 3",-0.286656881753384,4.66247622561375,-2.69391783267491,0.0273518557189862,0.114587010171567,-4.25732430900159
"3655","227753_at","TMEM139","135932","transmembrane protein 139",-0.223079214777735,6.62534929186944,-2.14259140361771,0.0645452019531825,0.194483870162397,-5.1122527436544
"3656","227755_at","ERN1","2081","endoplasmic reticulum to nucleus signaling 1",0.143642103360967,6.55301255483642,1.46066575858948,0.182270102748511,0.372516368826374,-6.08053723735525
"3657","227757_at","CUL4A","8451","cullin 4A",-0.0323713680452,7.91280240264302,-0.546779874032292,0.599457841175431,0.760686477662692,-6.97287538469734
"3658","227759_at","PCSK9","255738","proprotein convertase subtilisin/kexin type 9",-0.12532025836582,8.23226171471662,-1.94691272830689,0.0874399033286376,0.233729132161976,-5.4049122913753
"3659","227760_at","IGFBPL1","347252","insulin like growth factor binding protein like 1",0.00250304884100494,10.5479367439861,0.0480766259813822,0.962834750712749,0.982157243464066,-7.1356581231702
"3660","227761_at","MYO5A","4644","myosin VA",0.0329563987636714,8.87165034147343,0.49415123550974,0.634492207020896,0.787688577950627,-7.00249016653301
"3661","227764_at","LYPD6","130574","LY6/PLAUR domain containing 6",-0.0788750241746961,7.64930354041976,-0.764449114302924,0.466565960760459,0.655098089994768,-6.82170207764051
"3662","227766_at","LIG4","3981","DNA ligase 4",0.0424333997663959,7.3532154931992,0.517539637311301,0.618794023828119,0.775452684767461,-6.98967467735825
"3663","227769_at","GPR27","2850","G protein-coupled receptor 27",0.102811066475194,10.3263003262918,1.71165462222466,0.125354319614747,0.294714729274353,-5.7429734994977
"3664","227775_at","CELF6","60677","CUGBP Elav-like family member 6",0.0666516678909961,6.99155485184522,0.898945309556486,0.394955258401364,0.597526791654614,-6.70670469907144
"3665","227776_at","ACER3","55331","alkaline ceramidase 3",0.0378104371499148,9.88511932547882,0.717470676079039,0.493515393194445,0.678281101709205,-6.85810420930569
"3666","227782_at","ZBTB7C","201501","zinc finger and BTB domain containing 7C",0.274241250800951,6.46484699004125,1.53779262678623,0.162689767100746,0.347273459693679,-5.97980970694478
